id_cliente,fecha,franja,id_antena,tipo_conexion,id_ap,distancia_m,senal_dbm,usuarios_conectados_antena,usuarios_activos_antena,demanda_mbps_antena,carga_antena_pct,consumo_gb_franja,horas_conexion,sesiones,cortes,minutos_sin_servicio,lluvia,es_fin_de_semana,es_feriado,velocidad_efectiva_mbps,tiene_inalambrico,velocidad_censurada,dia_semana,mes,franja_orden
FBJ-0021,2026-07-24,Mañana,A,Cable,,163,,8,5,39.5,9.9,7.401,1.54,6,0,0,0,0,0,35.0,0,1,4,2026-07,2
FBJ-0024,2026-07-24,Mañana,A,Antena,AP-02,169,-58.3,8,5,39.5,9.9,7.34,2.56,2,0,0,0,0,0,23.36,1,0,4,2026-07,2
FBJ-0025,2026-07-24,Mañana,A,Antena,AP-01,575,-73.2,8,5,39.5,9.9,0.211,0.2,8,0,0,0,0,0,12.43,1,0,4,2026-07,2
FBJ-0026,2026-07-24,Mañana,A,Antena,AP-02,283,-64.0,8,5,39.5,9.9,4.426,1.85,4,1,21,0,0,0,23.17,1,0,4,2026-07,2
FBJ-0030,2026-07-24,Mañana,A,Antena,AP-02,116,-54.6,8,5,39.5,9.9,7.07,2.53,6,0,0,0,0,0,29.42,1,0,4,2026-07,2
FBJ-0035,2026-07-24,Mañana,B,Cable,,154,,10,8,89.8,22.4,7.009,2.0,1,1,37,0,0,0,35.0,0,1,4,2026-07,2
FBJ-0036,2026-07-24,Mañana,B,Antena,AP-01,831,-77.3,10,8,89.8,22.4,3.941,1.33,8,0,0,0,0,0,20.66,1,0,4,2026-07,2
FBJ-0037,2026-07-24,Mañana,B,Cable,,205,,10,8,89.8,22.4,5.187,1.54,6,1,7,0,0,0,35.0,0,1,4,2026-07,2
FBJ-0040,2026-07-24,Mañana,B,Antena,AP-01,564,-73.1,10,8,89.8,22.4,4.76,2.38,4,0,0,0,0,0,17.85,1,0,4,2026-07,2
FBJ-0042,2026-07-24,Mañana,B,Antena,AP-01,176,-53.0,10,8,89.8,22.4,10.534,2.19,5,0,0,0,0,0,33.27,1,0,4,2026-07,2
FBJ-0048,2026-07-24,Mañana,B,Antena,AP-01,721,-80.9,10,8,89.8,22.4,3.228,1.79,3,1,10,0,0,0,17.76,1,0,4,2026-07,2
FBJ-0049,2026-07-24,Mañana,B,Cable,,350,,10,8,89.8,22.4,10.964,2.05,1,0,0,0,0,0,35.0,0,1,4,2026-07,2
FBJ-0051,2026-07-24,Mañana,B,Cable,,42,,10,8,89.8,22.4,2.991,0.59,3,0,0,0,0,0,34.08,0,0,4,2026-07,2
FBJ-0056,2026-07-24,Mañana,B,Antena,AP-02,549,-70.0,10,8,89.8,22.4,3.713,1.59,6,0,0,0,0,0,19.95,1,0,4,2026-07,2
FBJ-0059,2026-07-24,Mañana,B,Cable,,107,,10,8,89.8,22.4,7.233,1.48,7,0,0,0,0,0,35.0,0,1,4,2026-07,2
FBJ-0060,2026-07-24,Mañana,B,Cable,,110,,10,8,89.8,22.4,10.414,2.72,1,0,0,0,0,0,32.89,0,0,4,2026-07,2
FBJ-0003,2026-07-24,Tarde,A,Antena,AP-02,392,-66.0,13,9,71.2,17.8,3.018,0.93,7,0,0,0,0,0,20.4,1,0,4,2026-07,3
FBJ-0007,2026-07-24,Tarde,A,Antena,AP-02,594,-68.6,13,9,71.2,17.8,0.461,0.31,8,0,0,0,0,0,14.61,1,0,4,2026-07,3
FBJ-0010,2026-07-24,Tarde,A,Antena,AP-01,482,-67.3,13,9,71.2,17.8,2.665,1.64,3,1,26,0,0,0,16.59,1,0,4,2026-07,3
FBJ-0014,2026-07-24,Tarde,A,Antena,AP-01,319,-62.5,13,9,71.2,17.8,3.996,1.13,7,0,0,0,0,0,22.62,1,0,4,2026-07,3
FBJ-0015,2026-07-24,Tarde,A,Antena,AP-02,894,-83.5,13,9,71.2,17.8,1.609,0.92,3,0,0,0,0,0,17.4,1,0,4,2026-07,3
FBJ-0018,2026-07-24,Tarde,A,Cable,,281,,13,9,71.2,17.8,4.587,0.94,1,0,0,0,0,0,35.0,0,1,4,2026-07,3
FBJ-0019,2026-07-24,Tarde,A,Cable,,81,,13,9,71.2,17.8,6.309,2.11,7,0,0,0,0,0,31.64,0,0,4,2026-07,3
FBJ-0020,2026-07-24,Tarde,A,Antena,AP-01,244,-60.1,13,9,71.2,17.8,4.209,1.35,1,0,0,0,0,0,21.3,1,0,4,2026-07,3
FBJ-0022,2026-07-24,Tarde,A,Antena,AP-02,838,-82.4,13,9,71.2,17.8,1.87,1.02,3,3,105,0,0,0,13.26,1,0,4,2026-07,3
FBJ-0023,2026-07-24,Tarde,A,Antena,AP-01,872,-78.5,13,9,71.2,17.8,2.41,1.07,1,0,0,0,0,0,18.8,1,0,4,2026-07,3
FBJ-0024,2026-07-24,Tarde,A,Antena,AP-02,169,-58.3,13,9,71.2,17.8,6.33,2.0,2,0,0,0,0,0,25.83,1,0,4,2026-07,3
FBJ-0025,2026-07-24,Tarde,A,Antena,AP-01,575,-73.2,13,9,71.2,17.8,3.029,1.9,3,0,0,0,0,0,19.8,1,0,4,2026-07,3
FBJ-0026,2026-07-24,Tarde,A,Antena,AP-02,283,-64.0,13,9,71.2,17.8,6.731,3.11,7,0,0,0,0,0,19.54,1,0,4,2026-07,3
FBJ-0027,2026-07-24,Tarde,A,Cable,,85,,13,9,71.2,17.8,4.453,1.18,2,0,0,0,0,0,35.0,0,1,4,2026-07,3
FBJ-0032,2026-07-24,Tarde,B,Cable,,302,,11,10,79.0,19.7,4.286,1.45,5,0,0,0,0,0,32.15,0,0,4,2026-07,3
FBJ-0034,2026-07-24,Tarde,B,Antena,AP-02,604,-72.2,11,10,79.0,19.7,6.047,2.12,5,0,0,0,0,0,19.39,1,0,4,2026-07,3
FBJ-0035,2026-07-24,Tarde,B,Cable,,154,,11,10,79.0,19.7,9.911,3.0,1,0,0,0,0,0,31.97,0,0,4,2026-07,3
FBJ-0042,2026-07-24,Tarde,B,Antena,AP-01,176,-53.0,11,10,79.0,19.7,6.74,1.86,1,0,0,0,0,0,24.09,1,0,4,2026-07,3
FBJ-0043,2026-07-24,Tarde,B,Cable,,318,,11,10,79.0,19.7,1.115,0.39,7,0,0,0,0,0,29.23,0,0,4,2026-07,3
FBJ-0047,2026-07-24,Tarde,B,Antena,AP-02,453,-71.2,11,10,79.0,19.7,2.134,1.44,3,0,0,0,0,0,11.38,1,0,4,2026-07,3
FBJ-0048,2026-07-24,Tarde,B,Antena,AP-01,721,-80.9,11,10,79.0,19.7,2.893,1.35,6,0,0,0,0,0,18.23,1,0,4,2026-07,3
FBJ-0051,2026-07-24,Tarde,B,Cable,,42,,11,10,79.0,19.7,3.692,0.86,5,0,0,0,0,0,32.78,0,0,4,2026-07,3
FBJ-0054,2026-07-24,Tarde,B,Antena,AP-02,302,-59.5,11,10,79.0,19.7,2.894,1.14,4,0,0,0,0,0,19.71,1,0,4,2026-07,3
FBJ-0056,2026-07-24,Tarde,B,Antena,AP-02,549,-70.0,11,10,79.0,19.7,6.253,2.33,7,0,0,0,0,0,23.49,1,0,4,2026-07,3
FBJ-0057,2026-07-24,Tarde,B,Antena,AP-01,851,-81.4,11,10,79.0,19.7,3.313,1.82,6,1,26,0,0,0,13.42,1,0,4,2026-07,3
FBJ-0058,2026-07-24,Tarde,B,Antena,AP-02,308,-59.0,11,10,79.0,19.7,1.603,0.65,6,0,0,0,0,0,18.92,1,0,4,2026-07,3
FBJ-0004,2026-07-24,Noche,A,Cable,,322,,11,8,67.4,16.9,9.875,3.0,7,0,0,0,0,0,35.0,0,1,4,2026-07,4
FBJ-0005,2026-07-24,Noche,A,Cable,,179,,11,8,67.4,16.9,12.666,3.11,6,0,0,0,0,0,35.0,0,1,4,2026-07,4
FBJ-0007,2026-07-24,Noche,A,Antena,AP-02,594,-68.6,11,8,67.4,16.9,5.219,2.52,4,0,0,0,0,0,20.84,1,0,4,2026-07,4
FBJ-0009,2026-07-24,Noche,A,Antena,AP-02,565,-72.0,11,8,67.4,16.9,4.582,2.07,5,0,0,0,0,0,16.54,1,0,4,2026-07,4
FBJ-0010,2026-07-24,Noche,A,Antena,AP-01,482,-67.3,11,8,67.4,16.9,8.699,2.78,1,0,0,0,0,0,20.49,1,0,4,2026-07,4
FBJ-0012,2026-07-24,Noche,A,Antena,AP-01,631,-74.1,11,8,67.4,16.9,5.117,2.02,3,0,0,0,0,0,21.73,1,0,4,2026-07,4
FBJ-0014,2026-07-24,Noche,A,Antena,AP-01,319,-62.5,11,8,67.4,16.9,5.862,1.7,8,0,0,0,0,0,24.4,1,0,4,2026-07,4
FBJ-0019,2026-07-24,Noche,A,Cable,,81,,11,8,67.4,16.9,4.869,1.69,2,0,0,0,0,0,31.06,0,0,4,2026-07,4
FBJ-0020,2026-07-24,Noche,A,Antena,AP-01,244,-60.1,11,8,67.4,16.9,9.201,2.45,8,0,0,0,0,0,25.42,1,0,4,2026-07,4
FBJ-0021,2026-07-24,Noche,A,Cable,,163,,11,8,67.4,16.9,16.15,3.92,1,0,0,0,0,0,35.0,0,1,4,2026-07,4
FBJ-0022,2026-07-24,Noche,A,Antena,AP-02,838,-82.4,11,8,67.4,16.9,5.492,2.37,5,0,0,0,0,0,15.53,1,0,4,2026-07,4
FBJ-0023,2026-07-24,Noche,A,Antena,AP-01,872,-78.5,11,8,67.4,16.9,3.666,1.91,5,0,0,0,0,0,20.83,1,0,4,2026-07,4
FBJ-0024,2026-07-24,Noche,A,Antena,AP-02,169,-58.3,11,8,67.4,16.9,6.038,2.55,7,0,0,0,0,0,26.12,1,0,4,2026-07,4
FBJ-0025,2026-07-24,Noche,A,Antena,AP-01,575,-73.2,11,8,67.4,16.9,3.067,2.25,7,0,0,0,0,0,15.91,1,0,4,2026-07,4
FBJ-0026,2026-07-24,Noche,A,Antena,AP-02,283,-64.0,11,8,67.4,16.9,4.63,2.52,1,0,0,0,0,0,21.07,1,0,4,2026-07,4
FBJ-0027,2026-07-24,Noche,A,Cable,,85,,11,8,67.4,16.9,15.773,3.15,5,0,0,0,0,0,35.0,0,1,4,2026-07,4
FBJ-0030,2026-07-24,Noche,A,Antena,AP-02,116,-54.6,11,8,67.4,16.9,5.314,1.95,6,1,25,0,0,0,24.74,1,0,4,2026-07,4
FBJ-0031,2026-07-24,Noche,B,Cable,,202,,20,16,141.2,35.3,4.021,1.48,5,0,0,0,0,0,26.59,0,0,4,2026-07,4
FBJ-0032,2026-07-24,Noche,B,Cable,,302,,20,16,141.2,35.3,8.071,2.25,3,0,0,0,0,0,30.43,0,0,4,2026-07,4
FBJ-0034,2026-07-24,Noche,B,Antena,AP-02,604,-72.2,20,16,141.2,35.3,3.021,2.29,4,0,0,0,0,0,10.42,1,0,4,2026-07,4
FBJ-0035,2026-07-24,Noche,B,Cable,,154,,20,16,141.2,35.3,8.322,2.42,4,0,0,0,0,0,34.28,0,0,4,2026-07,4
FBJ-0039,2026-07-24,Noche,B,Cable,,288,,20,16,141.2,35.3,6.963,2.94,5,0,0,0,0,0,17.82,0,0,4,2026-07,4
FBJ-0040,2026-07-24,Noche,B,Antena,AP-01,564,-73.1,20,16,141.2,35.3,4.483,2.84,6,1,20,0,0,0,16.12,1,0,4,2026-07,4
FBJ-0042,2026-07-24,Noche,B,Antena,AP-01,176,-53.0,20,16,141.2,35.3,5.983,1.81,6,0,0,0,0,0,21.38,1,0,4,2026-07,4
FBJ-0044,2026-07-24,Noche,B,Cable,,86,,20,16,141.2,35.3,8.129,2.57,8,0,0,0,0,0,28.9,0,0,4,2026-07,4
FBJ-0046,2026-07-24,Noche,B,Antena,AP-01,177,-50.9,20,16,141.2,35.3,9.084,4.06,8,0,0,0,0,0,20.55,1,0,4,2026-07,4
FBJ-0047,2026-07-24,Noche,B,Antena,AP-02,453,-71.2,20,16,141.2,35.3,2.293,2.07,6,0,0,0,0,0,12.68,1,0,4,2026-07,4
FBJ-0048,2026-07-24,Noche,B,Antena,AP-01,721,-80.9,20,16,141.2,35.3,4.045,2.11,7,1,24,0,0,0,13.81,1,0,4,2026-07,4
FBJ-0049,2026-07-24,Noche,B,Cable,,350,,20,16,141.2,35.3,3.941,1.43,7,0,0,0,0,0,26.12,0,0,4,2026-07,4
FBJ-0053,2026-07-24,Noche,B,Antena,AP-01,245,-55.9,20,16,141.2,35.3,4.802,2.68,7,0,0,0,0,0,14.19,1,0,4,2026-07,4
FBJ-0054,2026-07-24,Noche,B,Antena,AP-02,302,-59.5,20,16,141.2,35.3,5.895,2.14,6,0,0,0,0,0,20.5,1,0,4,2026-07,4
FBJ-0056,2026-07-24,Noche,B,Antena,AP-02,549,-70.0,20,16,141.2,35.3,3.43,1.87,8,0,0,0,0,0,11.9,1,0,4,2026-07,4
FBJ-0059,2026-07-24,Noche,B,Cable,,107,,20,16,141.2,35.3,13.454,4.16,2,0,0,0,0,0,27.5,0,0,4,2026-07,4
FBJ-0009,2026-07-25,Madrugada,A,Antena,AP-02,565,-72.0,3,3,23.6,5.9,1.181,0.67,7,1,14,0,1,0,19.06,1,0,5,2026-07,1
FBJ-0026,2026-07-25,Madrugada,A,Antena,AP-02,283,-64.0,3,3,23.6,5.9,1.534,0.66,8,1,5,0,1,0,21.78,1,0,5,2026-07,1
FBJ-0030,2026-07-25,Madrugada,A,Antena,AP-02,116,-54.6,3,3,23.6,5.9,0.804,0.2,8,0,0,0,1,0,31.59,1,0,5,2026-07,1
FBJ-0031,2026-07-25,Madrugada,B,Cable,,202,,1,1,3.9,1.0,4.5,1.36,2,0,0,0,1,0,35.0,0,1,5,2026-07,1
FBJ-0050,2026-07-25,Madrugada,B,Antena,AP-02,277,-61.0,1,1,3.9,1.0,0.467,0.2,1,1,20,0,1,0,24.54,1,0,5,2026-07,1
FBJ-0052,2026-07-25,Madrugada,B,Cable,,288,,1,1,3.9,1.0,2.259,0.53,8,0,0,0,1,0,35.0,0,1,5,2026-07,1
FBJ-0053,2026-07-25,Madrugada,B,Antena,AP-01,245,-55.9,1,1,3.9,1.0,4.244,1.41,5,0,0,0,1,0,21.96,1,0,5,2026-07,1
FBJ-0060,2026-07-25,Madrugada,B,Cable,,110,,1,1,3.9,1.0,1.602,0.47,7,0,0,0,1,0,35.0,0,1,5,2026-07,1
FBJ-0004,2026-07-25,Mañana,A,Cable,,322,,12,11,135.1,33.8,8.898,2.05,7,0,0,0,1,0,33.68,0,0,5,2026-07,2
FBJ-0007,2026-07-25,Mañana,A,Antena,AP-02,594,-68.6,12,11,135.1,33.8,7.923,2.8,1,0,0,0,1,0,18.99,1,0,5,2026-07,2
FBJ-0011,2026-07-25,Mañana,A,Antena,AP-02,440,-67.1,12,11,135.1,33.8,4.683,2.33,7,0,0,0,1,0,18.91,1,0,5,2026-07,2
FBJ-0013,2026-07-25,Mañana,A,Antena,AP-02,111,-56.0,12,11,135.1,33.8,11.038,2.29,5,0,0,0,1,0,35.0,1,1,5,2026-07,2
FBJ-0019,2026-07-25,Mañana,A,Cable,,81,,12,11,135.1,33.8,6.631,1.89,8,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0020,2026-07-25,Mañana,A,Antena,AP-01,244,-60.1,12,11,135.1,33.8,6.037,1.72,7,0,0,0,1,0,26.65,1,0,5,2026-07,2
FBJ-0024,2026-07-25,Mañana,A,Antena,AP-02,169,-58.3,12,11,135.1,33.8,10.347,2.27,2,1,9,0,1,0,33.09,1,0,5,2026-07,2
FBJ-0025,2026-07-25,Mañana,A,Antena,AP-01,575,-73.2,12,11,135.1,33.8,0.611,0.27,8,0,0,0,1,0,21.01,1,0,5,2026-07,2
FBJ-0027,2026-07-25,Mañana,A,Cable,,85,,12,11,135.1,33.8,5.268,1.36,8,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0030,2026-07-25,Mañana,A,Antena,AP-02,116,-54.6,12,11,135.1,33.8,2.823,1.03,1,0,0,0,1,0,29.06,1,0,5,2026-07,2
FBJ-0031,2026-07-25,Mañana,B,Cable,,202,,12,10,97.1,24.3,10.487,2.31,5,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0032,2026-07-25,Mañana,B,Cable,,302,,12,10,97.1,24.3,4.151,1.0,4,0,0,0,1,0,32.55,0,0,5,2026-07,2
FBJ-0037,2026-07-25,Mañana,B,Cable,,205,,12,10,97.1,24.3,9.254,2.37,6,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0039,2026-07-25,Mañana,B,Cable,,288,,12,10,97.1,24.3,8.622,2.15,4,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0040,2026-07-25,Mañana,B,Antena,AP-01,564,-73.1,12,10,97.1,24.3,4.599,2.56,3,0,0,0,1,0,19.26,1,0,5,2026-07,2
FBJ-0042,2026-07-25,Mañana,B,Antena,AP-01,176,-53.0,12,10,97.1,24.3,8.367,1.99,8,0,0,0,1,0,29.6,1,0,5,2026-07,2
FBJ-0043,2026-07-25,Mañana,B,Cable,,318,,12,10,97.1,24.3,9.55,2.01,5,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0044,2026-07-25,Mañana,B,Cable,,86,,12,10,97.1,24.3,8.622,2.03,2,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0046,2026-07-25,Mañana,B,Antena,AP-01,177,-50.9,12,10,97.1,24.3,6.498,1.2,1,0,0,0,1,0,35.0,1,1,5,2026-07,2
FBJ-0047,2026-07-25,Mañana,B,Antena,AP-02,453,-71.2,12,10,97.1,24.3,6.167,2.06,6,0,0,0,1,0,21.59,1,0,5,2026-07,2
FBJ-0050,2026-07-25,Mañana,B,Antena,AP-02,277,-61.0,12,10,97.1,24.3,4.126,1.71,3,1,23,0,1,0,17.65,1,0,5,2026-07,2
FBJ-0051,2026-07-25,Mañana,B,Cable,,42,,12,10,97.1,24.3,8.19,1.55,3,0,0,0,1,0,35.0,0,1,5,2026-07,2
FBJ-0053,2026-07-25,Mañana,B,Antena,AP-01,245,-55.9,12,10,97.1,24.3,5.894,1.68,4,0,0,0,1,0,27.89,1,0,5,2026-07,2
FBJ-0054,2026-07-25,Mañana,B,Antena,AP-02,302,-59.5,12,10,97.1,24.3,6.344,1.42,2,0,0,0,1,0,32.61,1,0,5,2026-07,2
FBJ-0056,2026-07-25,Mañana,B,Antena,AP-02,549,-70.0,12,10,97.1,24.3,4.544,1.33,6,0,0,0,1,0,28.09,1,0,5,2026-07,2
FBJ-0060,2026-07-25,Mañana,B,Cable,,110,,12,10,97.1,24.3,9.777,2.34,4,0,0,0,1,0,29.43,0,0,5,2026-07,2
FBJ-0001,2026-07-25,Tarde,A,Antena,AP-01,625,-74.5,15,12,135.3,33.8,3.829,1.36,2,0,0,0,1,0,19.6,1,0,5,2026-07,3
FBJ-0004,2026-07-25,Tarde,A,Cable,,322,,15,12,135.3,33.8,4.3,0.99,2,0,0,0,1,0,35.0,0,1,5,2026-07,3
FBJ-0005,2026-07-25,Tarde,A,Cable,,179,,15,12,135.3,33.8,0.676,0.2,6,0,0,0,1,0,32.02,0,0,5,2026-07,3
FBJ-0007,2026-07-25,Tarde,A,Antena,AP-02,594,-68.6,15,12,135.3,33.8,0.401,0.2,3,0,0,0,1,0,16.0,1,0,5,2026-07,3
FBJ-0009,2026-07-25,Tarde,A,Antena,AP-02,565,-72.0,15,12,135.3,33.8,3.497,2.1,5,0,0,0,1,0,12.91,1,0,5,2026-07,3
FBJ-0011,2026-07-25,Tarde,A,Antena,AP-02,440,-67.1,15,12,135.3,33.8,4.763,1.57,7,0,0,0,1,0,20.11,1,0,5,2026-07,3
FBJ-0012,2026-07-25,Tarde,A,Antena,AP-01,631,-74.1,15,12,135.3,33.8,2.289,0.81,6,0,0,0,1,0,23.49,1,0,5,2026-07,3
FBJ-0013,2026-07-25,Tarde,A,Antena,AP-02,111,-56.0,15,12,135.3,33.8,6.574,1.86,2,0,0,0,1,0,26.87,1,0,5,2026-07,3
FBJ-0014,2026-07-25,Tarde,A,Antena,AP-01,319,-62.5,15,12,135.3,33.8,10.31,2.42,7,0,0,0,1,0,27.89,1,0,5,2026-07,3
FBJ-0018,2026-07-25,Tarde,A,Cable,,281,,15,12,135.3,33.8,6.756,1.97,2,0,0,0,1,0,31.61,0,0,5,2026-07,3
FBJ-0019,2026-07-25,Tarde,A,Cable,,81,,15,12,135.3,33.8,8.221,2.43,8,0,0,0,1,0,35.0,0,1,5,2026-07,3
FBJ-0021,2026-07-25,Tarde,A,Cable,,163,,15,12,135.3,33.8,1.717,0.41,6,0,0,0,1,0,30.62,0,0,5,2026-07,3
FBJ-0023,2026-07-25,Tarde,A,Antena,AP-01,872,-78.5,15,12,135.3,33.8,0.416,0.2,4,0,0,0,1,0,16.43,1,0,5,2026-07,3
FBJ-0025,2026-07-25,Tarde,A,Antena,AP-01,575,-73.2,15,12,135.3,33.8,3.83,2.86,3,0,0,0,1,0,14.53,1,0,5,2026-07,3
FBJ-0030,2026-07-25,Tarde,A,Antena,AP-02,116,-54.6,15,12,135.3,33.8,7.585,2.17,2,0,0,0,1,0,30.73,1,0,5,2026-07,3
FBJ-0032,2026-07-25,Tarde,B,Cable,,302,,16,8,31.6,7.9,3.173,0.68,7,0,0,0,1,0,33.65,0,0,5,2026-07,3
FBJ-0033,2026-07-25,Tarde,B,Antena,AP-01,719,-77.6,16,8,31.6,7.9,3.03,1.38,3,0,0,0,1,0,18.38,1,0,5,2026-07,3
FBJ-0035,2026-07-25,Tarde,B,Cable,,154,,16,8,31.6,7.9,4.783,1.21,2,0,0,0,1,0,34.21,0,0,5,2026-07,3
FBJ-0036,2026-07-25,Tarde,B,Antena,AP-01,831,-77.3,16,8,31.6,7.9,3.065,2.23,3,0,0,0,1,0,14.05,1,0,5,2026-07,3
FBJ-0039,2026-07-25,Tarde,B,Cable,,288,,16,8,31.6,7.9,6.111,1.2,8,0,0,0,1,0,35.0,0,1,5,2026-07,3
FBJ-0040,2026-07-25,Tarde,B,Antena,AP-01,564,-73.1,16,8,31.6,7.9,4.736,1.53,8,0,0,0,1,0,20.63,1,0,5,2026-07,3
FBJ-0041,2026-07-25,Tarde,B,Antena,AP-02,509,-69.1,16,8,31.6,7.9,6.077,1.9,6,0,0,0,1,0,21.85,1,0,5,2026-07,3
FBJ-0042,2026-07-25,Tarde,B,Antena,AP-01,176,-53.0,16,8,31.6,7.9,8.621,2.02,8,0,0,0,1,0,30.35,1,0,5,2026-07,3
FBJ-0044,2026-07-25,Tarde,B,Cable,,86,,16,8,31.6,7.9,4.633,1.1,6,0,0,0,1,0,34.09,0,0,5,2026-07,3
FBJ-0047,2026-07-25,Tarde,B,Antena,AP-02,453,-71.2,16,8,31.6,7.9,0.899,0.45,8,0,0,0,1,0,16.62,1,0,5,2026-07,3
FBJ-0048,2026-07-25,Tarde,B,Antena,AP-01,721,-80.9,16,8,31.6,7.9,3.137,1.56,7,0,0,0,1,0,23.05,1,0,5,2026-07,3
FBJ-0052,2026-07-25,Tarde,B,Cable,,288,,16,8,31.6,7.9,8.423,2.2,4,0,0,0,1,0,35.0,0,1,5,2026-07,3
FBJ-0053,2026-07-25,Tarde,B,Antena,AP-01,245,-55.9,16,8,31.6,7.9,7.067,2.08,7,0,0,0,1,0,29.08,1,0,5,2026-07,3
FBJ-0057,2026-07-25,Tarde,B,Antena,AP-01,851,-81.4,16,8,31.6,7.9,4.663,2.25,8,0,0,0,1,0,16.1,1,0,5,2026-07,3
FBJ-0058,2026-07-25,Tarde,B,Antena,AP-02,308,-59.0,16,8,31.6,7.9,1.637,0.51,5,0,0,0,1,0,25.39,1,0,5,2026-07,3
FBJ-0059,2026-07-25,Tarde,B,Cable,,107,,16,8,31.6,7.9,6.024,1.78,5,0,0,0,1,0,29.93,0,0,5,2026-07,3
FBJ-0060,2026-07-25,Tarde,B,Cable,,110,,16,8,31.6,7.9,13.925,2.64,3,0,0,0,1,0,35.0,0,1,5,2026-07,3
FBJ-0003,2026-07-25,Noche,A,Antena,AP-02,392,-66.0,15,12,72.5,18.1,2.942,1.3,7,0,0,0,1,0,19.91,1,0,5,2026-07,4
FBJ-0012,2026-07-25,Noche,A,Antena,AP-01,631,-74.1,15,12,72.5,18.1,5.437,2.63,4,0,0,0,1,0,15.86,1,0,5,2026-07,4
FBJ-0013,2026-07-25,Noche,A,Antena,AP-02,111,-56.0,15,12,72.5,18.1,7.125,2.31,8,1,28,0,1,0,26.1,1,0,5,2026-07,4
FBJ-0014,2026-07-25,Noche,A,Antena,AP-01,319,-62.5,15,12,72.5,18.1,8.903,3.04,4,0,0,0,1,0,22.09,1,0,5,2026-07,4
FBJ-0015,2026-07-25,Noche,A,Antena,AP-02,894,-83.5,15,12,72.5,18.1,4.87,2.03,1,3,72,0,1,0,19.37,1,0,5,2026-07,4
FBJ-0018,2026-07-25,Noche,A,Cable,,281,,15,12,72.5,18.1,8.357,2.6,4,0,0,0,1,0,33.69,0,0,5,2026-07,4
FBJ-0019,2026-07-25,Noche,A,Cable,,81,,15,12,72.5,18.1,5.297,1.4,5,1,10,0,1,0,35.0,0,1,5,2026-07,4
FBJ-0020,2026-07-25,Noche,A,Antena,AP-01,244,-60.1,15,12,72.5,18.1,9.493,2.91,6,0,0,0,1,0,26.13,1,0,5,2026-07,4
FBJ-0021,2026-07-25,Noche,A,Cable,,163,,15,12,72.5,18.1,13.01,3.09,8,0,0,0,1,0,29.08,0,0,5,2026-07,4
FBJ-0022,2026-07-25,Noche,A,Antena,AP-02,838,-82.4,15,12,72.5,18.1,4.765,2.64,7,0,0,0,1,0,13.07,1,0,5,2026-07,4
FBJ-0024,2026-07-25,Noche,A,Antena,AP-02,169,-58.3,15,12,72.5,18.1,9.957,2.61,3,0,0,0,1,0,27.08,1,0,5,2026-07,4
FBJ-0025,2026-07-25,Noche,A,Antena,AP-01,575,-73.2,15,12,72.5,18.1,2.39,1.97,1,0,0,0,1,0,14.68,1,0,5,2026-07,4
FBJ-0027,2026-07-25,Noche,A,Cable,,85,,15,12,72.5,18.1,10.517,2.94,4,1,7,0,1,0,32.75,0,0,5,2026-07,4
FBJ-0029,2026-07-25,Noche,A,Cable,,251,,15,12,72.5,18.1,10.956,2.92,4,0,0,0,1,0,28.18,0,0,5,2026-07,4
FBJ-0030,2026-07-25,Noche,A,Antena,AP-02,116,-54.6,15,12,72.5,18.1,10.182,2.83,4,0,0,0,1,0,34.1,1,0,5,2026-07,4
FBJ-0031,2026-07-25,Noche,B,Cable,,202,,20,13,180.8,45.2,8.934,3.2,7,0,0,0,1,0,35.0,0,1,5,2026-07,4
FBJ-0032,2026-07-25,Noche,B,Cable,,302,,20,13,180.8,45.2,7.481,2.39,4,0,0,0,1,0,28.4,0,0,5,2026-07,4
FBJ-0033,2026-07-25,Noche,B,Antena,AP-01,719,-77.6,20,13,180.8,45.2,6.893,2.63,1,0,0,0,1,0,15.67,1,0,5,2026-07,4
FBJ-0034,2026-07-25,Noche,B,Antena,AP-02,604,-72.2,20,13,180.8,45.2,4.863,2.39,1,0,0,0,1,0,16.43,1,0,5,2026-07,4
FBJ-0036,2026-07-25,Noche,B,Antena,AP-01,831,-77.3,20,13,180.8,45.2,2.348,1.21,4,0,0,0,1,0,17.02,1,0,5,2026-07,4
FBJ-0039,2026-07-25,Noche,B,Cable,,288,,20,13,180.8,45.2,10.037,3.03,7,0,0,0,1,0,33.15,0,0,5,2026-07,4
FBJ-0040,2026-07-25,Noche,B,Antena,AP-01,564,-73.1,20,13,180.8,45.2,7.076,3.54,5,0,0,0,1,0,13.69,1,0,5,2026-07,4
FBJ-0041,2026-07-25,Noche,B,Antena,AP-02,509,-69.1,20,13,180.8,45.2,4.642,2.41,6,0,0,0,1,0,14.42,1,0,5,2026-07,4
